url,title,price,description,year,make,model,condition,cylinder,fuel,odometer,size,title_status,transimission,type,latitude,longitude
https://austin.craigslist.org/cto/6161994847.html,1999 GMC Jimmy SLT (Original owner/Single owner),1500,"
        
1999 GMC Jimmy, runs well
 SLT model, automatic, 4WD, Leather seats, New tires in 2015 hardly used since
 ""Champagne"" color (aka silver)

 Mileage: 140,850

 Single-owner, no accidents. I purchased this as my first car in 2000 and have maintained it ever since. Includes the original brochure and owner's manual from when I originally purchased it. 

 My favorite features that they don't make in current SUVs are the ""pop window"" in the back door hatch, which makes it easy to transport larger or extra-long items like lumber when needed. Also, the back seats lie down to make the back flat for spacious hauling capacity when needed, without needing to remove any back seat parts.

 FEATURES:
 4WD
 Air Bags - Next Generation driver and front passenger
 Air Conditioning capable - automatic electronic climate control (currently not working, but never tried to fix it once it went out)
 Assist Handles for front and rear passenger entry and exit
 Audio Systems: AM/FM stereo with CD player, random select, speed sensitive volume, Theftlock security device, seek and scan, automatic tone control, digital clock, and premium 6-speaker system
 Brakes - four-wheel disc with antilock braking system
 Cargo Net in rear compartment
 Cargo Shade in rear - retractable
 Child Security door locks
 Cigarette Lighter
 Console (Floor) - between front seats, with coin tray, CD storage space, and two cupholders
 Cruise Control
 Cupholders - two in center console, and one in each door panel
 Gauges - speedometer, tachometer, odometer, trip odometer, voltmeter, engine temperature, fuel level and oil pressure
 Headlamp warning - lights-on warning tone when ignition off
 Heater/Defogger, including side window defoggers - heat works EXCELLENTLY
 Leather Seats
 Luggage rack - roof-mounted 200-pound capacity
 Mirrors - dual electric control with heated and light sensitive feature
 Power Package: power windows, door locks, and dual electric-control outside mirrors
 Power Steering
 Retained Accessory Power: allows operation of power windows, radio, power sunroof, and overhead console after the vehicle is turned off (operation continues for 20 minutes afterward)
 Safety Belts - all seats
 Seats (Front)- high-back reclining front bucket seats, leather, with 2-way power lumbar support adjuster, 8-way power driver's seat with power recliner and center console
 Seats (Rear) - split folding bench with folding outboard head restraints
 Steering wheel - leather-wrapped deluxe 4-spoke steering wheel in Graphite, tilt capability and cruise control
 Sunroof (power) - open and tilt feature, sunshade, and wind deflector
 Sun visors - with driver and passenger-side illuminated visor mirrors and side extenders
 Theft Deterrent System/Alarm
 Tint - deep-tinted Solar-Ray glass on all windows except windshield, driver, and front passenger window
 Tire - new tires installed right before I stopped driving it, likely drove it <100 miles since then
 original spare included
 Tow/Haul switch - with tow hitch installed, and six-wire trailering harness
 Transmission - automatic, with push-button electronic full-time AWD, on-demand 4WD and neutral feature; Electronic 4-speed automatic with overdrive
 Windshield wipers - front and rear intermittent wipers and washers

 Gas gauge and dash lights currently not working (went out a few years ago) - probably an easy fix, but I continued to drive it without issue for years. 

Ran fine up until I stopped driving it regularly in 2014, then starting this last year due to lack of use it needed to be jumped each time to start it up. Most recently (last few months), when we jump it- the motor will turn and *almost* start but not quite. Likely needs a new battery, or maybe an alternator. Would probably need a standard tune-up as well since it hasn't been used in a while. 

Selling for $1500.

 Contact me if you're interested.    ",1999,GMC,Jimmy,good,6,gas,140850,full-size,clean,automatic,SUV,30.343997,-97.691364
https://austin.craigslist.org/cto/6162037126.html,2014 Jeep Cherokee Trailhawk,21495,"
        
2014 Jeep Cherokee Trailhawk 

Black leather interior
Upgraded speaker package
Remote start
Brand new rims and tires
90,000 miles
    ",2014,jeep,cherokee,excellent,6,gas,91000,,clean,automatic,offroad,30.120400,-97.743300
https://austin.craigslist.org/cto/6157313676.html,2010 Chevrolet Suburban LT2  - Slate Blue-Gray Leather,14900,"
        
116500 Miles, LT2 Package. Excellent mechanical shape with some cosmetic damage. K&N Air Intake, Tinted windows and Husky Liner Cargo Mat.  All scheduled and preventative maintenance done. 
 

    ",2010,chevrolet,suburban,excellent,8,gas,116500,full-size,clean,automatic,SUV,30.396151,-97.921343
https://austin.craigslist.org/cto/6153164379.html,1999,800,"
        
1999 Nissan Altima. Standard 5 speed. Driver side window stuck down. Needs clutch adjustment. In perfect running order other wise. New AC works great.    ",1999,nissan,altima,good,4,gas,159000,mid-size,clean,manual,sedan,,
https://austin.craigslist.org/cto/6162041639.html,2011 Mazda CX7 4-cylinder with low miles OBO,8500,"
        
I have a 2011 Mazda CX7 4-cylinder with clean title, Power windows, locks, automatic, radio, CD, A/C, Cruise control. great car runs good. Low miles 84K. Need to see to appreciate it. Serious buyers call 
 
Hablo Espanol    ",2011,mazda,cx-7,like new,4,gas,84000,mid-size,clean,automatic,SUV,30.441700,-97.681100
https://austin.craigslist.org/cto/6124655953.html,Ford f150,5500,"
        
2001 ford f150 custom. Fabtech lift. 35inch bfgs. Beadlock wheels. Fiberworks prerunner fenders and hood. Truck is originally white but is currently plasti dipped flat black which can be peeled off or easily touched up.  Custom bumbers front and rear with led lightbars. $2000 stereo. Bed cap with bed in the back. Lariat with leather and sunroof. 5.4 v8 with programmer and exhaust.  Class 3 hitch with trailer brake remote adjuster. 107k miles. This truck has made the rounds to alot of fun places and never let me down. Needs acouple things to pass inspection. Asking $5500 obo and has $12,000  in upgrades alone. Definitely not another one like it in town. Calls or texts only no emails please. ## 
 
    ",2001,ford,f-150,,,gas,,,clean,automatic,,,
https://austin.craigslist.org/cto/6162000727.html,suede headliner parking sensors_SUV 2OO1 RangeRover sidevents,1500,"
        
She is an HSE which means she has many optional extras, including heated seats front and rear, heated steering wheel, suede headliner, leather interior, power seats and windows, cd changer, navigation (which works), parking sensors front and rear, cruise control, and step boards. A/C is ice cold.    ",2001,Range,ROver,,,gas,,,clean,automatic,,,
https://austin.craigslist.org/cto/6162047504.html,2012 Mazda MazdaSpeed 3,11900,"
        
2012 Mazdaspeed3 w/ Cobb tuning upgrades. 92,000 miles, clean title, minor accident, no leaks what's so ever ( see pics ). Tires are nearly new with 8/32nds of tread & brakes are in great shap with 90% life left. Dropping price to $11,900. Fun little car, I drive it one or two times a week, otherwise it sits at my shop. 

Feel free to contact me for a viewing.    ",2012,Mazda,MazdaSpeed3,good,4,gas,92000,,clean,manual,hatchback,,
https://austin.craigslist.org/ctd/6162057543.html,2014 Subaru Outback 2.5i,20900,"
        
_Subaru_Outback_   Z15043N Automatic Subaru All-wheel Drive 40801 2.5i Red 4S4BRCAC8E3225311  2014 2.5L H-4 cyl Outback*Although every reasonable effort has been made to ensure the accuracy of the information contained on this site, absolute accuracy cannot be guaranteed. This site, and all information and materials appearing on it, are presented to the user ""as is"" without warranty of any kind, either express or implied, including but not limited to the implied warranties of merchantability, fitness for a particular purpose, title or non-infringement. All vehicles are subject to prior sale. Price does not include applicable tax, title, and license. Not responsible for typographical errors.    ",2014,subaru,outback,,,gas,,,clean,automatic,,30.582572,-97.692412
https://austin.craigslist.org/cto/6162058820.html,1995 toyota camry,1500,"
        
Runs great. Recently replaced starter and distributor. Needs 4 door handles replaced.    ",1995,Toyota,camry,,,gas,,,clean,automatic,,30.666857,-97.645645
https://austin.craigslist.org/cto/6122050505.html,Dodge 2500,6500,"
        
'03 Dodge 2500 Laramie 
5.7 hemi magnum
One owner. Has been on regular maintenance schedule. Recently had new transfer case installed. Never has had goose neck hookup. Mileage is all highway miles. No wrecks. Has small palm-sized dent in passenger side bed. Interior is in great shape except for cracks in dash. Leather seats. Infinity stereo system with steering wheel dials. NADA value is $7100. Will accept $6500.    ",2003,Dodge,2500,good,8,gas,229247,full-size,clean,automatic,pickup,30.391678,-97.140462
https://austin.craigslist.org/cto/6151100841.html,Very Rare 1998 Isuzu Amigo (restored),1,"
        
This is a very rare Isuzu Amigo 1998 just restored

I am the second owner for 10 months (The rebuilder)

• New water pump, radiator, thermostat, hoses, and coolant
• Complete new exhaust: manifold, catalytic convertor, muffler, tail pipe, and oxygen sensors
• 4 Rebuilt top end of motor (valves and head), new timing belt and tensioners
• new tires and rims, all new brakes and rotors, all new Monroe shocks
• New alternator, drive belt, battery, and battery cables
• New washer pump and wind shield wipers and all new window tint
• New hood, factory color paint (Copper Orange) and top clear coat
• All new fluids: oil, power steering, brakes, coolant, and transfer case

Odometer miles 133K miles on restore and rebuild 150 miles 

The fun car is equipped with AC, Cruise, 5 speed and 2.2liter engine
Very clean interior with no rips in the upholstery or cracks in the dash 

Asking .... $6,750    ",1998,isuzu,amigo,excellent,4,gas,,mid-size,clean,manual,convertible,30.472497,-97.836170
https://austin.craigslist.org/cto/6162074231.html,2003 BMW 745 LI,10000,"
        
Beautiful black BMW with immaculate beige interior. This 7 series is equipment with several function to give you a luxurious ride. Also, there is a sun roof, ac/heat, and service up-to-date. Serious inquiries only. I am moving  at the end of the summer and would like to sell.    ",2003,BMW,745LI,excellent,,gas,126000,full-size,clean,automatic,,30.347100,-97.760900
https://austin.craigslist.org/cto/6152534498.html,1999 Chevy prizm,800,"
        
Older car but very reliable has a Toyota engine. Runs but needs some work. the head lights needs some wiring work, exterior paint not so good. Tires below average condition. $800 Or respectable offer, no low ballers only serious need reply. If you see the add I still have the car. Standard shift, 4 cylinder


    ",1999,Chevy,prizm,fair,4,gas,285483,,salvage,manual,,,
https://austin.craigslist.org/cto/6152759280.html,2006 Toyota 4Runner,8500,"
        
Selling my 2006 Toyota 4Runner! Runs and drives great! A/c and heater work great! Very clean dependable driving SUV! Great on gas! Has no issues whatsoever! Windows work and all that good stuff! Im asking 8500 or best offer! Feel free to call or text me 
 
 Please no emails    ",2006,toyota,4runner,good,6,gas,150,full-size,clean,automatic,SUV,,
https://austin.craigslist.org/cto/6145987392.html,2004 Chevy Suburban z71 1 owner 4x4 DVD 189k miles,5500,"
        
Great driving z71 Suburban with 189k miles. Leather seats in good shape for the age with captain chairs and TV in headrests. Bose speakers and power everything. Clean title and new inspection. Call or text 5one2-680-9909. $5,500 cash only.    ",2004,chevy,suburban,,,gas,,,clean,automatic,,,
https://austin.craigslist.org/cto/6162061337.html,91 Honda Civic DX Hatchback,700,"
        
This has been a DD/project for me and the wife for a year. Has rust issues that I have been dealing with but over all is a great EF! Automatic tranny, runs good, I have title but it's not in my name. Ready for tags! Please contact me at 
 
and I can give pics and more info. Thanks!    ",1991,honda,civic,fair,4,gas,,compact,clean,automatic,hatchback,30.356129,-97.730931
https://austin.craigslist.org/cto/6121066296.html,2004 Buick Rainer,3000,"
        
2004 Buick Rainer ,good running vehicle, well maintenance, has minor problems but it is a real nice vehicle.3000.00 or obo needs registration and inspection/no check engine on.    ",2004,buick,rainier,,,gas,,,clean,automatic,,30.444421,-97.652814
https://austin.craigslist.org/cto/6133477523.html,2009 Chrysler 300 non-smoker owner,5995,"
        
Excellent condition. No payments. Cash or your bank/credit union. Call two-five-four 77072.6.2    ",2009,chrysler,300,excellent,6,gas,107000,,clean,automatic,sedan,,
https://austin.craigslist.org/cto/6162004635.html,2007 Touareg ~108K Miles all options - great condition,8500,"
        
2007 Touareg v6 with all options.  In great condition.  Just changed the timing belt on the engine and it is running great!  This silver Reg with grey leather interior has it all:
- Leather interior
- Heated seats
- Sun roof
- upgraded Pioneer Touchscreen stereo with bluetooth
- all wheel drive
- Perfect paint (looks great)
- Just had the brakes done
- Changed out the tires recently 

Let me know if you have any questions.    ",2007,vw,touareg,excellent,6,gas,,full-size,clean,automatic,SUV,30.355361,-97.756841
https://austin.craigslist.org/cto/6162096852.html,2011 Mini Cooper,7350,"
        
I have a 2011 Mini Cooper Automatic it has 85000 miles . It's a really cool car with black leather cool interior I have all maintains record . well maintain car . just got inspected it will be expired in March 2018 and put a new tires
Very sporty handling great run car . 2 door .Cruise control , it has the hardon carmon sound system . Blue tooth & Aux feature in it ....only serious buyer contact .I am Asking only $ 7350 or best offer reason for selling we need a SUV .. Only text me @ 
 
..private owner
do NOT contact me with unsolicited services or offers    ",2011,Mini,Cooper,excellent,,gas,85000,compact,clean,automatic,hatchback,33.077500,-97.070400
https://austin.craigslist.org/cto/6162096912.html,2003 Ford F450 XLT Crew Cab Truck,22000,"
        
2003 Ford F450 XLT Crew Cab Truck with 6.0 L Power Stroke 
V8 Turbo Diesel; custom star hauler body with only 110,000 original miles.  
Heavy Duty 5th Wheel Hitch included; all new front suspension; new front tires; never wrecked or damaged in any way; 
paint is great; garaged most of its life; engine has all the modern upgrades and purrs like a kitten.
Truck has never been worked - it only pulled a travel trailer;  interior is like new without stains or rips.
6 locking compartments in custom body.  This truck will do most of what a 2017 will do at 1/4 of the price
Asking $ 22,000 - all reasonable offers considered.

Call Eric

 
    ",2003,ford,F450,good,,diesel,,,clean,automatic,,30.717700,-97.754300
https://austin.craigslist.org/cto/6162102553.html,1973 Jeep CJ-5,9500,"
        
Just in time for spring and summer! 1973 Jeep CJ5 -

I'm sorry to have to sell it but I just don't have the time or space for it anymore. It has the AMC 304 V8 with CA smog headers and 2 barrel carb, Edelbrock air filter, runs great! 3 speed transmission, with Dana transfer case. All stock, no lift, 33"" Yokohama A/T's, polished aluminum wheels. Rhino-liner grey exterior - you don't have to worry about scratches! The inside is rhino lined black. Front seats are out of a Jeep Cherokee, rear seat is a CJ seat, and it has seatbelts for all seats. The interior is in good condition. Has a CD deck with USB, SD card, and aux inputs, Sony waterproof speakers on the back fenders - sounds great. LED taillights, mounts for 2 Jerry Cans on the back and spare tire mount, and I'll let the 2 cans in the pictures go with it in the sale. 

It has the original paper ID tag on the dash, and has the VIN/Build plate/fender tag on the firewall under the hood. I believe it is the original engine and transmission as well. This is one of only a few unmolested survivor CJ's around. 

This thing is a lot fun to drive, and crawls great. I brought this thing back from Arizona with me, it spent most of its life in Arizona, so rust is not a big issue on this one. Just a few minor things left on this to make it fully restored, and a great daily driver even if you wanted. 

It currently just has a bikini top on it, and canvas doors. I do have the original white square metal top for it. The original top needs work but could be restored (needs to be sand blasted, painted, and windows put in it). 

Call or text me to come and take a look or ask questions. If I don't answer, leave a message or send a text, and I'll call you back. I'm not always able to answer my phone immediately. Need this toy gone! Thanks! 
 -
$9500 obo

Call Ross at: anti spam phone number: four..............///....32 : 41 three -:-0.6.0.7    ",1973,Jeep,CJ5,good,8,gas,,full-size,clean,manual,SUV,,
https://austin.craigslist.org/cto/6158778294.html,2007 toyota tacoma double cab,11400,"
        
Edesidido vender mi tacoma Motor  4.0L automatica. En piel  Con 130 mill millas 
No ploblemas 
Servicios al corriente recién inspeccionada.. Las llantas estan buenas . 
 

    ",2007,toyota,tacoma,,,gas,,,clean,automatic,,30.364900,-97.682700
https://austin.craigslist.org/cto/6162105724.html,2011  Kawasaki ninja,2000,"
        
(250cc)  2011 Kawasaki ninja good condition needs a back tire and repairs on clutch sold as is. Paid $5000 last year for it. Low miles.    ",2011,Kawasaki,ninja,good,,gas,17751,,clean,manual,,30.338800,-97.532300
https://austin.craigslist.org/cto/6162104657.html,Like New  2012 Audi A5,26500,"
        
Like New  2012 Audi A5
with all the extras
    ",2012,audi,a5,like new,,gas,39749,,clean,automatic,coupe,30.289600,-97.739600
https://austin.craigslist.org/cto/6162092309.html,2001 Toyota Avalon Great condition but not running,600,"
        
Been in family since new. 
Ran GREAT before parked. All accessories and AC work great. Sat for 3 months and when we went to drive it again it wouldn't start. We replaced the starter and learned that the engine won't turn over- even by hand. The mechanic working on it did not know what could stop the motor from turning over and we had him return the starter to the parts store. So, the car's current condition: engine wont turn by hand, and there is no starter in it. The issue with the engine is unknown. 

""Rare-ish"" bench seat with column shifter, 120k miles, non smoker car. Needs tires soon. Body is in GREAT shape, with just a few small dings. Maintenance records dating back for years. Title in hand. Price is FIRM...firm.
I cannot help you move the car, must be towed off. 

Come get it before Thursday 8th!!









    ",2001,toyota,avalon,good,6,gas,,full-size,clean,automatic,,30.339695,-97.990408
https://austin.craigslist.org/cto/6162107239.html,Honda CRV 2016 Special Edition lease transfer,198,"
        

Honda CRV 2016 Special Edition lease transfer
price $198

model year 
2016
make and model
honda cr-v
odometer
10846
english / like new /  - / fwd / gas / silver / - / clean / automatic

Looking to transfer the lease of my like-new Honda CRV 2016 Special Edition. Car is less than 1 year old and has less than 12,000 miles on it. Moving internationally so no longer needed.
Plenty of miles left (around 1,000miles/month), 25 months of leasing left. 
Asking down payment of $2,000 and monthly payment of $198/month for 25 months left, then a final payment or return it to Honda dealer. Contingent upon approval by Honda Financial Services. Lease transfer comes with around $200 fees charged by Honda Financial Services.

Exact model: Honda 2016 CR-V 5DR 2WD SE
Color Exterior: Silver
Color Interior: Grey

Car specs and features (see also picture):
https://cars.usnews.com/cars-trucks/honda/cr-v/2016/specs/cr-v-se-2wd-381657

Special Edition Package:
17"" X 6.5"" Alloy Wheels
Rear and Front Privacy Glass
Security System    ",2016,honda,cr-v,,,gas,10800,,clean,automatic,,30.573479,-96.291795
https://austin.craigslist.org/cto/6118984422.html,72 mustang original (reduced) need to sell,11000,"
        
I HAVE GREAT RUNNING 72 MUSTANG NEW 17 INCH HOT WHEELS AND TIRE NEW TRAN,REAR END DUAL EXHAUST ,ORIGINAL INTERIOR AUTO AC 302 ,MSD AND MUCH MORE NO PAY PAL ARE SCAMS    ",1972,ford,mustang,like new,8,gas,,full-size,clean,automatic,,,
https://austin.craigslist.org/cto/6126534664.html,"2008 Scion xB - very reliable, and nice car!",4500,"
        
Great little Scion xB up for sale here. Full of cool options and power everything. Just put a rebuilt motor in it. Runs and drives fantastic and has lots of power, but gets great fuel economy. Very quick and roomy vehicle. 
Ice cold A/C
Scion sound system,
power windows,
power locks,
newer tires,
and more!
Thanks for looking.    ",2008,Scion,xB,good,4,gas,149000,full-size,clean,automatic,SUV,29.479300,-98.347600
https://austin.craigslist.org/cto/6162122031.html,SuperClean & Acura TL 0-004 w/Keyless//Entry & Premium Wheels//Pe,1529,"
        
2004 Acura TL, 78k miles,3.2L, extended, 4 door, power doors, windows, and locks, keyless entry. Tow package. No rust at all, southern sedan, inch lift up front, inch on rear. Clean sedan overall.

 

ICON progressive add-a-leaf in the rear Adjustable Bilstein 5100 shocks in front Light bar installed in lower valence Front windows tinted to match rear opacity 17"" black Vision Raptor wheels on oversize tires JVC bluetooth stereo with USB and AUX ports Set of stock wheels included (currently inside of truck bed) Pop and Lock lockable tailgate handle Tube steps AVS bug deflector and AVS window visors Brand new windshield Wade custom cut front floor liners Front neoprene seat covers included Roll up tonneau cover included. All brakes, rotors, drums, pads, brake lines, calipers wheel cylinders etc are all brand new Gas tank skid plate Shocks all around U joints 3.73 gears w Dana 44 axle Radiator, water pump, thermostat K N air filter and intake Light bar (super bright) LED headlights ( work very well, also super bright) Waterproof seat covers JBL component set speakers x 4, waterproof amplifier, soundbar etc PioneerBluetooth CD player MP3 etc CB radio w antenna Smittybuilt front and rear armor tube fenders Battery Mirrors.    ",2004,Acura,TL,like new,6,gas,,,clean,automatic,sedan,,
https://austin.craigslist.org/cto/6162126614.html,2001 Chevy Cavalier *Mechanic Special*,1200,"
        
2001 Chevy cavalier 
4cy 180k
Automatic 
Needs tune up 
Runs good 
$1200 obo

 
    ",2001,Chevy,Cavalier,,,gas,,,clean,automatic,,,
https://austin.craigslist.org/cto/6155183675.html,2009 370Z Sport Touring 33k Miles,17995,"
        
2009 370Z Sport Touring. Vehicle is in excellent condition with LOW miles. Perfectly maintained. I am selling the car because I will be needing a back seat to put a car seat in soon.

Sport Package: Upgraded limited-slip differential, 19-inch wheels, spoilers, larger brake rotors and aluminum calipers, and ""SynchroRev Match"" for the six-speed manual.

Touring Package: Leather heated seats, Navigation system, Bose Premium Sound System

Features: 3.7L V6, Manual 6-spd Transmission, RWD, Traction Control, ABS, Power Steering, Tilt Wheel, AM/FM Stereo, Bose Premium Sound System, Navigation System, Bluetooth Wireless, MP3 (multi-disc), XM Satellite, DVD System
Anti-Theft System, Power Windows, Cruise Control, A/C (blows cold!), Power Door Locks, Dual Power Seats, Leather, Heated Seats, Dual and Side Airbags, Premium Wheels 19""    ",2009,Nissan,370z,excellent,6,gas,33500,,clean,manual,coupe,30.425045,-97.714484
